currentWord	currentWordCount	targetNodeAtt	chapterName
obvious	1	Chapter Name	diavolo_emerges_part2
fuck	2	Chapter Name	diavolo_emerges_part2
fuck	2	Chapter Name	Jojos-part-5-ger-chapter-3
empty	2	Chapter Name	diavolo_emerges_part2
narancia's	1	Chapter Name	diavolo_emerges_part2
knowing	2	Chapter Name	diavolo_emerges_part2
oh	3	Chapter Name	diavolo-emerges-part3
oh	3	Chapter Name	diavolo-emerges-part5
oh	1	Chapter Name	diavolo_emerges_part2
oh	3	Chapter Name	Jojos-part-5-ger-chapter-2
oh	5	Chapter Name	Jojos-part-5-ger-chapter-3
trust	2	Chapter Name	diavolo_emerges_part2
acting	1	Chapter Name	diavolo_emerges_part2
idea	1	Chapter Name	diavolo_emerges_part2
won't	1	Chapter Name	diavolo_emerges_part2
won't	2	Chapter Name	Jojos-part-5-ger-chapter-3
unless	1	Chapter Name	diavolo_emerges_part2
blow	2	Chapter Name	diavolo_emerges_part2
arms	2	Chapter Name	diavolo_emerges_part2
legs	2	Chapter Name	diavolo_emerges_part2
time's	1	Chapter Name	diavolo_emerges_part2
ticking	1	Chapter Name	diavolo_emerges_part2
perspective	1	Chapter Name	diavolo_emerges_part2
corner	1	Chapter Name	diavolo-emerges-part3
corner	2	Chapter Name	diavolo_emerges_part2
costs	1	Chapter Name	diavolo_emerges_part2
someone's	1	Chapter Name	diavolo_emerges_part2
die	4	Chapter Name	diavolo_emerges_part1
die	5	Chapter Name	diavolo_emerges_part2
die	2	Chapter Name	Jojos-part-5-ger-chapter-3
die	2	Chapter Name	king-of-kings
mista's	1	Chapter Name	diavolo_emerges_part2
gir	1	Chapter Name	diavolo-emerges-part3
gir	1	Chapter Name	diavolo-emerges-part4
gir	1	Chapter Name	diavolo-emerges-part5
gir	2	Chapter Name	diavolo_emerges_part2
moved	2	Chapter Name	diavolo_emerges_part2
moved	2	Chapter Name	Jojos-part-5-ger-chapter-2
shown	1	Chapter Name	diavolo_emerges_part2
shown	1	Chapter Name	king-of-kings
cannot	1	Chapter Name	diavolo_emerges_part2
cannot	1	Chapter Name	Jojos-part-5-ger-chapter-1
please	1	Chapter Name	diavolo_emerges_part2
gi	3	Chapter Name	diavolo-emerges-part3
gi	6	Chapter Name	diavolo-emerges-part4
gi	5	Chapter Name	diavolo-emerges-part5
gi	10	Chapter Name	diavolo_emerges_part1
gi	11	Chapter Name	diavolo_emerges_part2
gi	12	Chapter Name	Jojos-part-5-ger-chapter-1
gi	4	Chapter Name	Jojos-part-5-ger-chapter-2
gi	5	Chapter Name	Jojos-part-5-ger-chapter-3
gi	5	Chapter Name	Jojos-part-5-ger-chapter-4
gi	10	Chapter Name	king-of-kings
looking	2	Chapter Name	Jojos-part-5-ger-chapter-1
looking	2	Chapter Name	Jojos-part-5-ger-chapter-2
smashed	2	Chapter Name	Jojos-part-5-ger-chapter-1
open	2	Chapter Name	Jojos-part-5-ger-chapter-1
open	1	Chapter Name	Jojos-part-5-ger-chapter-3
shouldn't	1	Chapter Name	Jojos-part-5-ger-chapter-1
brians	1	Chapter Name	Jojos-part-5-ger-chapter-1
splattred	1	Chapter Name	Jojos-part-5-ger-chapter-1
across	1	Chapter Name	Jojos-part-5-ger-chapter-1
brain	1	Chapter Name	Jojos-part-5-ger-chapter-1
impossible	1	Chapter Name	Jojos-part-5-ger-chapter-1
sucked	1	Chapter Name	Jojos-part-5-ger-chapter-1
arm	2	Chapter Name	diavolo_emerges_part2
arm	1	Chapter Name	Jojos-part-5-ger-chapter-1
finished	1	Chapter Name	Jojos-part-5-ger-chapter-1
hasnt't	1	Chapter Name	Jojos-part-5-ger-chapter-1
rejectedat	1	Chapter Name	Jojos-part-5-ger-chapter-1
rejected	2	Chapter Name	Jojos-part-5-ger-chapter-1
rejected	2	Chapter Name	king-of-kings
reject	3	Chapter Name	Jojos-part-5-ger-chapter-1
reject	2	Chapter Name	king-of-kings
unqualified	1	Chapter Name	Jojos-part-5-ger-chapter-1
arrowbelongs	1	Chapter Name	Jojos-part-5-ger-chapter-1
eternity	1	Chapter Name	Jojos-part-5-ger-chapter-1
bosswill	1	Chapter Name	Jojos-part-5-ger-chapter-1
lay	1	Chapter Name	Jojos-part-5-ger-chapter-1
single	1	Chapter Name	Jojos-part-5-ger-chapter-1
finger	2	Chapter Name	diavolo-emerges-part3
finger	1	Chapter Name	Jojos-part-5-ger-chapter-1
finger	1	Chapter Name	Jojos-part-5-ger-chapter-3
arrowever	1	Chapter Name	Jojos-part-5-ger-chapter-1
reality	10	Chapter Name	Jojos-part-5-ger-chapter-1
reality	5	Chapter Name	Jojos-part-5-ger-chapter-2
reality	5	Chapter Name	Jojos-part-5-ger-chapter-3
sort	1	Chapter Name	Jojos-part-5-ger-chapter-1
mistake	1	Chapter Name	Jojos-part-5-ger-chapter-1
i'msupposed	1	Chapter Name	Jojos-part-5-ger-chapter-1
corpsewith	1	Chapter Name	Jojos-part-5-ger-chapter-1
corpse	2	Chapter Name	Jojos-part-5-ger-chapter-1
corpse	1	Chapter Name	Jojos-part-5-ger-chapter-3
experi-ence	1	Chapter Name	Jojos-part-5-ger-chapter-1
experiencehas	1	Chapter Name	Jojos-part-5-ger-chapter-1
gonebeyond	1	Chapter Name	Jojos-part-5-ger-chapter-1
guaaaahhh!!!pant	1	Chapter Name	Jojos-part-5-ger-chapter-1
pant	1	Chapter Name	Jojos-part-5-ger-chapter-1
pant	16	Chapter Name	Jojos-part-5-ger-chapter-3
guaaaahhh	2	Chapter Name	Jojos-part-5-ger-chapter-1
survive	1	Chapter Name	Jojos-part-5-ger-chapter-1
righteous	2	Chapter Name	Jojos-part-5-ger-chapter-1
annihilated	2	Chapter Name	Jojos-part-5-ger-chapter-1
abbacchio	1	Chapter Name	Jojos-part-5-ger-chapter-1
wills	1	Chapter Name	Jojos-part-5-ger-chapter-1
ones	1	Chapter Name	Jojos-part-5-ger-chapter-1
ones	1	Chapter Name	king-of-kings
superficial	1	Chapter Name	Jojos-part-5-ger-chapter-1
evil	1	Chapter Name	Jojos-part-5-ger-chapter-1
end	1	Chapter Name	diavolo_emerges_part2
end	2	Chapter Name	Jojos-part-5-ger-chapter-1
end	2	Chapter Name	Jojos-part-5-ger-chapter-3
escape	2	Chapter Name	Jojos-part-5-ger-chapter-1
annihilation	2	Chapter Name	Jojos-part-5-ger-chapter-1
switched	1	Chapter Name	Jojos-part-5-ger-chapter-1
complete	1	Chapter Name	diavolo-emerges-part5
complete	1	Chapter Name	diavolo_emerges_part1
complete	2	Chapter Name	diavolo_emerges_part2
complete	2	Chapter Name	Jojos-part-5-ger-chapter-1
complete	1	Chapter Name	Jojos-part-5-ger-chapter-4
evaded	1	Chapter Name	Jojos-part-5-ger-chapter-1
brunt	1	Chapter Name	Jojos-part-5-ger-chapter-1
becasue	1	Chapter Name	Jojos-part-5-ger-chapter-1
saw	1	Chapter Name	Jojos-part-5-ger-chapter-1
saw	1	Chapter Name	king-of-kings
hole	1	Chapter Name	diavolo_emerges_part2
hole	1	Chapter Name	Jojos-part-5-ger-chapter-1
appering	1	Chapter Name	Jojos-part-5-ger-chapter-1
dodge	1	Chapter Name	diavolo_emerges_part2
dodge	1	Chapter Name	Jojos-part-5-ger-chapter-1
attacks	2	Chapter Name	Jojos-part-5-ger-chapter-1
admit	1	Chapter Name	Jojos-part-5-ger-chapter-1
experiencecan	1	Chapter Name	Jojos-part-5-ger-chapter-1
incredible	1	Chapter Name	Jojos-part-5-ger-chapter-1
power-up	1	Chapter Name	Jojos-part-5-ger-chapter-1
threat	1	Chapter Name	Jojos-part-5-ger-chapter-1
nothing	1	Chapter Name	Jojos-part-5-ger-chapter-1
nothing	1	Chapter Name	king-of-kings
toforecast	1	Chapter Name	Jojos-part-5-ger-chapter-1
chosen	1	Chapter Name	Jojos-part-5-ger-chapter-1
chosen	3	Chapter Name	Jojos-part-5-ger-chapter-2
chosen	2	Chapter Name	king-of-kings
emperorwho	1	Chapter Name	Jojos-part-5-ger-chapter-1
crisis	1	Chapter Name	Jojos-part-5-ger-chapter-1
faced	1	Chapter Name	Jojos-part-5-ger-chapter-1
emperor	2	Chapter Name	Jojos-part-5-ger-chapter-1
emperor	4	Chapter Name	king-of-kings
lecture	1	Chapter Name	Jojos-part-5-ger-chapter-1
cocky	1	Chapter Name	Jojos-part-5-ger-chapter-1
brat	1	Chapter Name	Jojos-part-5-ger-chapter-1
allow	1	Chapter Name	Jojos-part-5-ger-chapter-1
allow	1	Chapter Name	Jojos-part-5-ger-chapter-2
lament	1	Chapter Name	Jojos-part-5-ger-chapter-1
lament	1	Chapter Name	Jojos-part-5-ger-chapter-2
stand's	1	Chapter Name	Jojos-part-5-ger-chapter-1
every-thing	1	Chapter Name	Jojos-part-5-ger-chapter-1
predictit	1	Chapter Name	Jojos-part-5-ger-chapter-1
filth	2	Chapter Name	diavolo-emerges-part4
filth	1	Chapter Name	Jojos-part-5-ger-chapter-1
blocked	1	Chapter Name	Jojos-part-5-ger-chapter-1
experience's	2	Chapter Name	Jojos-part-5-ger-chapter-1
resumes	1	Chapter Name	Jojos-part-5-ger-chapter-1
seconds	1	Chapter Name	Jojos-part-5-ger-chapter-1
eyes	1	Chapter Name	diavolo_emerges_part1
eyes	1	Chapter Name	Jojos-part-5-ger-chapter-1
upon	3	Chapter Name	Jojos-part-5-ger-chapter-1
upon	1	Chapter Name	king-of-kings
stands	2	Chapter Name	Jojos-part-5-ger-chapter-1
won	1	Chapter Name	diavolo_emerges_part2
won	1	Chapter Name	Jojos-part-5-ger-chapter-2
won	2	Chapter Name	Jojos-part-5-ger-chapter-3
won	1	Chapter Name	Jojos-part-5-ger-chapter-4
faster	1	Chapter Name	Jojos-part-5-ger-chapter-2
shows	1	Chapter Name	Jojos-part-5-ger-chapter-2
punching	1	Chapter Name	Jojos-part-5-ger-chapter-2
straight	1	Chapter Name	Jojos-part-5-ger-chapter-2
future	1	Chapter Name	Jojos-part-5-ger-chapter-2
impos-sible	2	Chapter Name	Jojos-part-5-ger-chapter-2
impos-sible	2	Chapter Name	Jojos-part-5-ger-chapter-3
reversing	2	Chapter Name	Jojos-part-5-ger-chapter-2
caaw	2	Chapter Name	Jojos-part-5-ger-chapter-2
caaaww	1	Chapter Name	Jojos-part-5-ger-chapter-2
caaww	1	Chapter Name	Jojos-part-5-ger-chapter-2
aaawwwk	1	Chapter Name	Jojos-part-5-ger-chapter-2
gio-vanna	2	Chapter Name	Jojos-part-5-ger-chapter-2
swir	14	Chapter Name	Jojos-part-5-ger-chapter-2
uooohh	1	Chapter Name	Jojos-part-5-ger-chapter-2
dream	1	Chapter Name	Jojos-part-5-ger-chapter-2
dream	3	Chapter Name	Jojos-part-5-ger-chapter-3
illusion	1	Chapter Name	Jojos-part-5-ger-chapter-2
none	2	Chapter Name	Jojos-part-5-ger-chapter-2
indeed	2	Chapter Name	Jojos-part-5-ger-chapter-2
seens	1	Chapter Name	Jojos-part-5-ger-chapter-2
actionsthat	1	Chapter Name	Jojos-part-5-ger-chapter-2
acually	1	Chapter Name	Jojos-part-5-ger-chapter-2
perform	1	Chapter Name	Jojos-part-5-ger-chapter-2
perform	1	Chapter Name	Jojos-part-5-ger-chapter-3
arrive	1	Chapter Name	Jojos-part-5-ger-chapter-2
arrive	1	Chapter Name	Jojos-part-5-ger-chapter-3
occur	2	Chapter Name	Jojos-part-5-ger-chapter-2
wield	1	Chapter Name	Jojos-part-5-ger-chapter-2
master	1	Chapter Name	Jojos-part-5-ger-chapter-2
master	2	Chapter Name	king-of-kings
haven’t	2	Chapter Name	Jojos-part-5-ger-chapter-2
inch	2	Chapter Name	Jojos-part-5-ger-chapter-2
started	2	Chapter Name	Jojos-part-5-ger-chapter-2
forecasts	1	Chapter Name	Jojos-part-5-ger-chapter-2
guaranteed	1	Chapter Name	Jojos-part-5-ger-chapter-2
invincible	1	Chapter Name	Jojos-part-5-ger-chapter-2
invincible	1	Chapter Name	king-of-kings
achieve	1	Chapter Name	Jojos-part-5-ger-chapter-2
victory	1	Chapter Name	Jojos-part-5-ger-chapter-2
victory	1	Chapter Name	Jojos-part-5-ger-chapter-3
victory	2	Chapter Name	Jojos-part-5-ger-chapter-4
muda	2	Chapter Name	Jojos-part-5-ger-chapter-2
muda	6	Chapter Name	Jojos-part-5-ger-chapter-3
bugagaooooooohh	1	Chapter Name	Jojos-part-5-ger-chapter-3
any-where	1	Chapter Name	Jojos-part-5-ger-chapter-3
especially	2	Chapter Name	Jojos-part-5-ger-chapter-3
realityever	1	Chapter Name	Jojos-part-5-ger-chapter-3
goddamn	2	Chapter Name	Jojos-part-5-ger-chapter-3
kid	2	Chapter Name	Jojos-part-5-ger-chapter-3
mudaa	4	Chapter Name	Jojos-part-5-ger-chapter-3
mudaaaaa	2	Chapter Name	Jojos-part-5-ger-chapter-3
evolved	1	Chapter Name	Jojos-part-5-ger-chapter-3
didn’t	1	Chapter Name	Jojos-part-5-ger-chapter-3
understand	1	Chapter Name	Jojos-part-5-ger-chapter-3
boss’s	1	Chapter Name	Jojos-part-5-ger-chapter-3
helpless	1	Chapter Name	Jojos-part-5-ger-chapter-3
you’ve	1	Chapter Name	Jojos-part-5-ger-chapter-3
defeated	1	Chapter Name	Jojos-part-5-ger-chapter-3
defeated	1	Chapter Name	king-of-kings
floating	2	Chapter Name	Jojos-part-5-ger-chapter-3
anywhere	3	Chapter Name	Jojos-part-5-ger-chapter-3
where’s	1	Chapter Name	Jojos-part-5-ger-chapter-3
uaaa	2	Chapter Name	Jojos-part-5-ger-chapter-1
uaaa	1	Chapter Name	Jojos-part-5-ger-chapter-3
agh	1	Chapter Name	diavolo-emerges-part3
agh	3	Chapter Name	Jojos-part-5-ger-chapter-3
i’m	1	Chapter Name	Jojos-part-5-ger-chapter-3
guh	1	Chapter Name	Jojos-part-5-ger-chapter-3
alive	2	Chapter Name	Jojos-part-5-ger-chapter-3
somehow	1	Chapter Name	diavolo_emerges_part1
somehow	1	Chapter Name	Jojos-part-5-ger-chapter-3
showed	1	Chapter Name	Jojos-part-5-ger-chapter-3
sewer	2	Chapter Name	Jojos-part-5-ger-chapter-3
leads	1	Chapter Name	Jojos-part-5-ger-chapter-3
beneath	1	Chapter Name	Jojos-part-5-ger-chapter-3
roma	3	Chapter Name	Jojos-part-5-ger-chapter-3
lucky	1	Chapter Name	Jojos-part-5-ger-chapter-3
strength	1	Chapter Name	Jojos-part-5-ger-chapter-3
climb	2	Chapter Name	Jojos-part-5-ger-chapter-3
y–y–you	2	Chapter Name	Jojos-part-5-ger-chapter-3
punk	2	Chapter Name	Jojos-part-5-ger-chapter-3
tryin	1	Chapter Name	diavolo_emerges_part1
tryin	1	Chapter Name	Jojos-part-5-ger-chapter-1
tryin	2	Chapter Name	Jojos-part-5-ger-chapter-3
tryin	2	Chapter Name	Jojos-part-5-ger-chapter-4
tryin	3	Chapter Name	king-of-kings
creep	2	Chapter Name	Jojos-part-5-ger-chapter-3
coat	6	Chapter Name	Jojos-part-5-ger-chapter-3
uhehe	4	Chapter Name	Jojos-part-5-ger-chapter-3
wanna	2	Chapter Name	Jojos-part-5-ger-chapter-3
bitch	2	Chapter Name	Jojos-part-5-ger-chapter-3
heheh	2	Chapter Name	Jojos-part-5-ger-chapter-3
bring	4	Chapter Name	Jojos-part-5-ger-chapter-3
bring	1	Chapter Name	Jojos-part-5-ger-chapter-4
hehe	8	Chapter Name	Jojos-part-5-ger-chapter-3
prick	2	Chapter Name	Jojos-part-5-ger-chapter-3
im	19	Chapter Name	diavolo-emerges-part3
im	12	Chapter Name	diavolo-emerges-part4
im	4	Chapter Name	diavolo-emerges-part5
im	10	Chapter Name	diavolo_emerges_part1
im	20	Chapter Name	diavolo_emerges_part2
im	10	Chapter Name	Jojos-part-5-ger-chapter-1
im	11	Chapter Name	Jojos-part-5-ger-chapter-2
im	20	Chapter Name	Jojos-part-5-ger-chapter-3
im	10	Chapter Name	king-of-kings
uoh	1	Chapter Name	Jojos-part-5-ger-chapter-3
gaaahg	1	Chapter Name	Jojos-part-5-ger-chapter-3
some-one	1	Chapter Name	Jojos-part-5-ger-chapter-3
woooooh	2	Chapter Name	Jojos-part-5-ger-chapter-3
scum	1	Chapter Name	Jojos-part-5-ger-chapter-3
uuooooo	1	Chapter Name	Jojos-part-5-ger-chapter-3
ooohhhh	2	Chapter Name	diavolo-emerges-part5
ooohhhh	1	Chapter Name	Jojos-part-5-ger-chapter-3
blacking	1	Chapter Name	Jojos-part-5-ger-chapter-3
sleeping	1	Chapter Name	Jojos-part-5-ger-chapter-3
sleeping	2	Chapter Name	Jojos-part-5-ger-chapter-4
bed	2	Chapter Name	diavolo-emerges-part3
bed	1	Chapter Name	diavolo-emerges-part5
bed	1	Chapter Name	Jojos-part-5-ger-chapter-3
falling	2	Chapter Name	Jojos-part-5-ger-chapter-3
falling	1	Chapter Name	king-of-kings
river	3	Chapter Name	Jojos-part-5-ger-chapter-3
climbing	1	Chapter Name	Jojos-part-5-ger-chapter-3
pass	1	Chapter Name	diavolo-emerges-part4
pass	1	Chapter Name	Jojos-part-5-ger-chapter-3
file	1	Chapter Name	Jojos-part-5-ger-chapter-3
headed	1	Chapter Name	Jojos-part-5-ger-chapter-3
doctor	1	Chapter Name	Jojos-part-5-ger-chapter-3
monica	1	Chapter Name	Jojos-part-5-ger-chapter-3
ulterro	1	Chapter Name	Jojos-part-5-ger-chapter-3
hm	1	Chapter Name	Jojos-part-5-ger-chapter-3
hm	2	Chapter Name	king-of-kings
date	2	Chapter Name	Jojos-part-5-ger-chapter-3
adult	1	Chapter Name	Jojos-part-5-ger-chapter-3
male	1	Chapter Name	Jojos-part-5-ger-chapter-3
estimated	2	Chapter Name	Jojos-part-5-ger-chapter-3
age	2	Chapter Name	diavolo_emerges_part2
age	1	Chapter Name	Jojos-part-5-ger-chapter-3
age	1	Chapter Name	king-of-kings
unknown	1	Chapter Name	Jojos-part-5-ger-chapter-3
performing	1	Chapter Name	Jojos-part-5-ger-chapter-3
legally-mandated	1	Chapter Name	Jojos-part-5-ger-chapter-3
necropsy	1	Chapter Name	Jojos-part-5-ger-chapter-3
judging	1	Chapter Name	Jojos-part-5-ger-chapter-3
condition	1	Chapter Name	Jojos-part-5-ger-chapter-3
skin	1	Chapter Name	Jojos-part-5-ger-chapter-3
ago	1	Chapter Name	Jojos-part-5-ger-chapter-3
woman	2	Chapter Name	Jojos-part-5-ger-chapter-3
place	2	Chapter Name	Jojos-part-5-ger-chapter-3
according	1	Chapter Name	Jojos-part-5-ger-chapter-3
report	1	Chapter Name	Jojos-part-5-ger-chapter-3
mouth	1	Chapter Name	Jojos-part-5-ger-chapter-3
inhaled	1	Chapter Name	Jojos-part-5-ger-chapter-3
water	1	Chapter Name	Jojos-part-5-ger-chapter-3
drowning	1	Chapter Name	Jojos-part-5-ger-chapter-3
believed	1	Chapter Name	Jojos-part-5-ger-chapter-3
cause	2	Chapter Name	diavolo-emerges-part4
cause	2	Chapter Name	diavolo-emerges-part5
cause	6	Chapter Name	diavolo_emerges_part1
cause	2	Chapter Name	diavolo_emerges_part2
cause	2	Chapter Name	Jojos-part-5-ger-chapter-3
cause	1	Chapter Name	king-of-kings
can’t	2	Chapter Name	Jojos-part-5-ger-chapter-3
determined	1	Chapter Name	Jojos-part-5-ger-chapter-3
laceration	1	Chapter Name	Jojos-part-5-ger-chapter-3
extending	1	Chapter Name	Jojos-part-5-ger-chapter-3
liver	2	Chapter Name	Jojos-part-5-ger-chapter-3
wounds	1	Chapter Name	Jojos-part-5-ger-chapter-3
failed	1	Chapter Name	Jojos-part-5-ger-chapter-3
attempts	1	Chapter Name	Jojos-part-5-ger-chapter-3
possibility	1	Chapter Name	Jojos-part-5-ger-chapter-3
suicide	1	Chapter Name	Jojos-part-5-ger-chapter-3
opening	1	Chapter Name	Jojos-part-5-ger-chapter-3
inspecting	1	Chapter Name	Jojos-part-5-ger-chapter-3
contents	1	Chapter Name	Jojos-part-5-ger-chapter-3
stomach	1	Chapter Name	Jojos-part-5-ger-chapter-3
that’s	1	Chapter Name	Jojos-part-5-ger-chapter-3
healthy	1	Chapter Name	Jojos-part-5-ger-chapter-3
very	5	Chapter Name	diavolo-emerges-part3
very	2	Chapter Name	diavolo-emerges-part5
very	3	Chapter Name	diavolo_emerges_part1
very	3	Chapter Name	diavolo_emerges_part2
very	5	Chapter Name	Jojos-part-5-ger-chapter-1
very	2	Chapter Name	Jojos-part-5-ger-chapter-3
very	1	Chapter Name	Jojos-part-5-ger-chapter-4
color	1	Chapter Name	Jojos-part-5-ger-chapter-3
gua	2	Chapter Name	Jojos-part-5-ger-chapter-1
gua	1	Chapter Name	Jojos-part-5-ger-chapter-2
gua	2	Chapter Name	Jojos-part-5-ger-chapter-3
aahhh	2	Chapter Name	Jojos-part-5-ger-chapter-1
aahhh	2	Chapter Name	Jojos-part-5-ger-chapter-3
having	1	Chapter Name	Jojos-part-5-ger-chapter-3
tiber	1	Chapter Name	Jojos-part-5-ger-chapter-3
sensation	1	Chapter Name	Jojos-part-5-ger-chapter-3
imagination	1	Chapter Name	Jojos-part-5-ger-chapter-3
morgue	1	Chapter Name	Jojos-part-5-ger-chapter-3
excuse	1	Chapter Name	Jojos-part-5-ger-chapter-3
okay	1	Chapter Name	Jojos-part-5-ger-chapter-3
sick	1	Chapter Name	Jojos-part-5-ger-chapter-3
strange	2	Chapter Name	Jojos-part-5-ger-chapter-3
easy	1	Chapter Name	Jojos-part-5-ger-chapter-3
until	1	Chapter Name	Jojos-part-5-ger-chapter-3
although	1	Chapter Name	Jojos-part-5-ger-chapter-3
clear	1	Chapter Name	Jojos-part-5-ger-chapter-3
longer	2	Chapter Name	Jojos-part-5-ger-chapter-3
infinitely	2	Chapter Name	Jojos-part-5-ger-chapter-3
ali	4	Chapter Name	diavolo_emerges_part1
ali	2	Chapter Name	diavolo_emerges_part2
ali	11	Chapter Name	Jojos-part-5-ger-chapter-1
ali	5	Chapter Name	Jojos-part-5-ger-chapter-2
ali	8	Chapter Name	Jojos-part-5-ger-chapter-3
ali	2	Chapter Name	king-of-kings
ending	2	Chapter Name	Jojos-part-5-ger-chapter-3
mister	1	Chapter Name	Jojos-part-5-ger-chapter-3
tummy	1	Chapter Name	Jojos-part-5-ger-chapter-3
hurt	1	Chapter Name	Jojos-part-5-ger-chapter-3
hurt	1	Chapter Name	Jojos-part-5-ger-chapter-4
twitch	2	Chapter Name	Jojos-part-5-ger-chapter-3
haah	2	Chapter Name	Jojos-part-5-ger-chapter-3
haah	2	Chapter Name	king-of-kings
times	1	Chapter Name	Jojos-part-5-ger-chapter-3
next	2	Chapter Name	Jojos-part-5-ger-chapter-3
strike	2	Chapter Name	diavolo-emerges-part3
strike	1	Chapter Name	Jojos-part-5-ger-chapter-3
strike	1	Chapter Name	king-of-kings
listen	1	Chapter Name	Jojos-part-5-ger-chapter-4
thinking	1	Chapter Name	Jojos-part-5-ger-chapter-4
night	1	Chapter Name	Jojos-part-5-ger-chapter-4
flesh	1	Chapter Name	Jojos-part-5-ger-chapter-4
ate	1	Chapter Name	diavolo-emerges-part3
ate	3	Chapter Name	diavolo-emerges-part4
ate	1	Chapter Name	diavolo-emerges-part5
ate	3	Chapter Name	diavolo_emerges_part1
ate	6	Chapter Name	diavolo_emerges_part2
ate	3	Chapter Name	Jojos-part-5-ger-chapter-1
ate	7	Chapter Name	Jojos-part-5-ger-chapter-3
ate	2	Chapter Name	Jojos-part-5-ger-chapter-4
ate	6	Chapter Name	king-of-kings
taste	3	Chapter Name	Jojos-part-5-ger-chapter-4
bad	2	Chapter Name	Jojos-part-5-ger-chapter-4
bringing	1	Chapter Name	Jojos-part-5-ger-chapter-4
outta	1	Chapter Name	Jojos-part-5-ger-chapter-4
nowhere	1	Chapter Name	Jojos-part-5-ger-chapter-4
bugger	1	Chapter Name	Jojos-part-5-ger-chapter-4
eat	2	Chapter Name	diavolo-emerges-part4
eat	1	Chapter Name	diavolo-emerges-part5
eat	6	Chapter Name	diavolo_emerges_part1
eat	1	Chapter Name	diavolo_emerges_part2
eat	2	Chapter Name	Jojos-part-5-ger-chapter-1
eat	1	Chapter Name	Jojos-part-5-ger-chapter-2
eat	6	Chapter Name	Jojos-part-5-ger-chapter-3
eat	3	Chapter Name	Jojos-part-5-ger-chapter-4
eat	8	Chapter Name	king-of-kings
talking	2	Chapter Name	Jojos-part-5-ger-chapter-4
we've	1	Chapter Name	Jojos-part-5-ger-chapter-4
victors	2	Chapter Name	Jojos-part-5-ger-chapter-4
let's	4	Chapter Name	Jojos-part-5-ger-chapter-4
body's	1	Chapter Name	diavolo_emerges_part1
body's	1	Chapter Name	Jojos-part-5-ger-chapter-4
probably	1	Chapter Name	Jojos-part-5-ger-chapter-4
wondering	1	Chapter Name	Jojos-part-5-ger-chapter-4
healed	1	Chapter Name	Jojos-part-5-ger-chapter-4
home	1	Chapter Name	diavolo-emerges-part5
home	1	Chapter Name	Jojos-part-5-ger-chapter-4
slave	2	Chapter Name	Jojos-part-5-ger-chapter-4
kings	1	Chapter Name	king-of-kings
things	1	Chapter Name	king-of-kings
woof	2	Chapter Name	king-of-kings
ogyah	1	Chapter Name	king-of-kings
soldiers	2	Chapter Name	king-of-kings
truth	2	Chapter Name	king-of-kings
granted	1	Chapter Name	king-of-kings
time...and	1	Chapter Name	king-of-kings
precognize	2	Chapter Name	king-of-kings
mistaking	1	Chapter Name	king-of-kings
it...that	1	Chapter Name	diavolo-emerges-part3
it...that	1	Chapter Name	diavolo_emerges_part1
it...that	1	Chapter Name	king-of-kings
oblvious	1	Chapter Name	king-of-kings
governs	1	Chapter Name	king-of-kings
selected	1	Chapter Name	king-of-kings
solider	1	Chapter Name	king-of-kings
deafeated	1	Chapter Name	king-of-kings
mustretreat	1	Chapter Name	king-of-kings
retreat	6	Chapter Name	king-of-kings
hide	1	Chapter Name	king-of-kings
temporaryretreatis	1	Chapter Name	king-of-kings
gets	1	Chapter Name	king-of-kings
he'll	1	Chapter Name	king-of-kings
took	1	Chapter Name	king-of-kings
rain	1	Chapter Name	Jojos-part-5-ger-chapter-1
rain	1	Chapter Name	king-of-kings
giotno	1	Chapter Name	king-of-kings
suceed	1	Chapter Name	king-of-kings
ownership	1	Chapter Name	king-of-kings
pride	4	Chapter Name	king-of-kings
seek	1	Chapter Name	king-of-kings
remain	3	Chapter Name	king-of-kings
climax.if	1	Chapter Name	king-of-kings
vanish	1	Chapter Name	king-of-kings
climax	2	Chapter Name	king-of-kings
difference	1	Chapter Name	king-of-kings
thank	2	Chapter Name	king-of-kings
insulted	2	Chapter Name	king-of-kings
managed	1	Chapter Name	king-of-kings
retain	1	Chapter Name	king-of-kings
seen	1	Chapter Name	Jojos-part-5-ger-chapter-2
seen	1	Chapter Name	king-of-kings
thisforecast	1	Chapter Name	king-of-kings
hahahahha	1	Chapter Name	king-of-kings
ahahahahaha	5	Chapter Name	king-of-kings
unexpected	1	Chapter Name	king-of-kings
epitaph	2	Chapter Name	king-of-kings
ahaha	2	Chapter Name	diavolo_emerges_part1
ahaha	9	Chapter Name	king-of-kings
hahahaha	6	Chapter Name	king-of-kings
haha	2	Chapter Name	diavolo_emerges_part1
haha	10	Chapter Name	king-of-kings
hahaha	2	Chapter Name	diavolo_emerges_part1
hahaha	8	Chapter Name	king-of-kings
hahahahahaha	3	Chapter Name	king-of-kings
hah	2	Chapter Name	diavolo_emerges_part1
hah	11	Chapter Name	king-of-kings
ahahahahaahahahahahahaha	2	Chapter Name	king-of-kings
ngh	1	Chapter Name	king-of-kings
honest	1	Chapter Name	king-of-kings
shrouded	1	Chapter Name	king-of-kings
despair	2	Chapter Name	king-of-kings
press	1	Chapter Name	king-of-kings
thanks	1	Chapter Name	king-of-kings
upstart	1	Chapter Name	king-of-kings
